timestamp,raw,avg,hp,zero_cross
2025-07-31T18:26:20.608792,45984,1471543,-1,0
2025-07-31T18:26:20.619734,45990,1471548,5,1
2025-07-31T18:26:20.630562,46002,1471565,16,0
2025-07-31T18:26:20.641622,45989,1471568,3,0
2025-07-31T18:26:20.652611,45965,1471547,-20,0
2025-07-31T18:26:20.663224,45960,1471522,-25,0
2025-07-31T18:26:20.673964,45991,1471528,6,1
2025-07-31T18:26:20.684605,45997,1471540,12,0
2025-07-31T18:26:20.695299,45965,1471520,-20,0
2025-07-31T18:26:20.706396,45991,1471526,6,0
2025-07-31T18:26:20.717162,45978,1471519,-6,0
2025-07-31T18:26:20.727904,46018,1471553,32,1
2025-07-31T18:26:20.738431,45984,1471551,-1,0
2025-07-31T18:26:20.749180,45989,1471555,3,0
2025-07-31T18:26:20.760101,45971,1471540,-14,0
2025-07-31T18:26:20.770883,45988,1471543,3,0
2025-07-31T18:26:20.781810,45980,1471538,-5,0
2025-07-31T18:26:20.793090,45998,1471551,13,1
2025-07-31T18:26:20.804288,45974,1471540,-11,0
2025-07-31T18:26:20.815303,45988,1471543,3,0
2025-07-31T18:26:20.826264,45978,1471536,-7,0
2025-07-31T18:26:20.837296,45969,1471520,-16,0
2025-07-31T18:26:20.848425,45996,1471531,11,1
2025-07-31T18:26:20.859722,45950,1471496,-34,0
2025-07-31T18:26:20.870947,45971,1471483,-12,0
2025-07-31T18:26:20.881541,45965,1471465,-18,0
2025-07-31T18:26:20.892394,45971,1471453,-11,0
2025-07-31T18:26:20.902949,45983,1471454,1,1
2025-07-31T18:26:20.916942,45974,1471446,-8,0
2025-07-31T18:26:20.926372,45997,1471461,14,0
2025-07-31T18:26:20.937899,45981,1471459,-2,0
2025-07-31T18:26:20.948700,45988,1471464,5,0
2025-07-31T18:26:20.959250,45966,1471447,-16,0
2025-07-31T18:26:20.969772,45982,1471447,0,1
2025-07-31T18:26:20.980479,45962,1471427,-20,0
2025-07-31T18:26:20.991129,45981,1471426,-1,0
2025-07-31T18:26:21.001951,45969,1471413,-12,0
2025-07-31T18:26:21.012743,45968,1471400,-13,0
2025-07-31T18:26:21.023541,45964,1471383,-16,0
2025-07-31T18:26:21.034553,46003,1471406,22,1
2025-07-31T18:26:21.045284,45982,1471407,1,0
2025-07-31T18:26:21.056017,45972,1471398,-9,0
2025-07-31T18:26:21.066769,45998,1471415,17,0
2025-07-31T18:26:21.077545,45983,1471417,2,0
2025-07-31T18:26:21.088129,45981,1471417,0,0
2025-07-31T18:26:21.098669,45972,1471408,-9,0
2025-07-31T18:26:21.109237,45981,1471408,0,1
2025-07-31T18:26:21.120079,45966,1471393,-15,0
2025-07-31T18:26:21.130873,46021,1471433,39,0
2025-07-31T18:26:21.141707,46008,1471459,25,0
2025-07-31T18:26:21.152544,45982,1471458,-1,0
2025-07-31T18:26:21.163537,46002,1471477,19,1
2025-07-31T18:26:21.174144,45976,1471470,-7,0
2025-07-31T18:26:21.184972,45980,1471467,-3,0
2025-07-31T18:26:21.195599,45985,1471469,2,0
2025-07-31T18:26:21.206170,45994,1471480,11,0
2025-07-31T18:26:21.216972,46003,1471500,19,0
2025-07-31T18:26:21.228061,45988,1471504,4,0
2025-07-31T18:26:21.238797,45967,1471487,-16,0
2025-07-31T18:26:21.249616,45993,1471497,9,1
2025-07-31T18:26:21.264031,45969,1471482,-14,0
2025-07-31T18:26:21.273030,45983,1471482,0,0
2025-07-31T18:26:21.284757,45980,1471479,-3,0
2025-07-31T18:26:21.295564,45960,1471456,-23,0
2025-07-31T18:26:21.306273,46004,1471477,21,1
2025-07-31T18:26:21.317214,45975,1471469,-8,0
2025-07-31T18:26:21.327950,45977,1471463,-6,0
2025-07-31T18:26:21.338880,45973,1471453,-9,0
2025-07-31T18:26:21.349552,46013,1471484,30,0
2025-07-31T18:26:21.360532,45959,1471460,-24,0
2025-07-31T18:26:21.371390,46029,1471506,45,1
2025-07-31T18:26:21.382143,45980,1471502,-4,0
2025-07-31T18:26:21.392839,45984,1471502,0,0
2025-07-31T18:26:21.403418,45975,1471493,-9,0
2025-07-31T18:26:21.414134,45975,1471484,-8,0
2025-07-31T18:26:21.424889,45986,1471487,3,1
2025-07-31T18:26:21.435570,46000,1471504,16,0
2025-07-31T18:26:21.446255,46001,1471521,16,0
2025-07-31T18:26:21.456716,45981,1471517,-3,0
2025-07-31T18:26:21.467421,46020,1471553,34,0
2025-07-31T18:26:21.477870,45993,1471560,7,0
2025-07-31T18:26:21.488841,45981,1471555,-5,0
2025-07-31T18:26:21.499564,45978,1471547,-7,0
2025-07-31T18:26:21.510191,46006,1471568,20,1
2025-07-31T18:26:21.520958,45980,1471562,-6,0
2025-07-31T18:26:21.531540,45993,1471569,7,0
2025-07-31T18:26:21.542090,45984,1471567,-2,0
2025-07-31T18:26:21.552599,45975,1471556,-11,0
2025-07-31T18:26:21.563281,46000,1471570,14,1
2025-07-31T18:26:21.574181,45994,1471578,8,0
2025-07-31T18:26:21.584965,46004,1471596,17,0
2025-07-31T18:26:21.596081,46005,1471614,18,0
2025-07-31T18:26:21.612631,45982,1471609,-5,0
2025-07-31T18:26:21.621663,45967,1471589,-20,0
2025-07-31T18:26:21.631752,45978,1471580,-8,0
2025-07-31T18:26:21.643409,45989,1471583,3,1
2025-07-31T18:26:21.654888,46002,1471599,15,0
2025-07-31T18:26:21.665998,45992,1471604,5,0
2025-07-31T18:26:21.676763,46005,1471622,17,0
2025-07-31T18:26:21.687694,45985,1471619,-3,0
2025-07-31T18:26:21.698655,45963,1471594,-24,0
2025-07-31T18:26:21.710232,45985,1471592,-2,0
2025-07-31T18:26:21.721150,45987,1471592,0,1
2025-07-31T18:26:21.732014,45989,1471594,2,0
2025-07-31T18:26:21.742778,45998,1471605,11,0
2025-07-31T18:26:21.753991,45967,1471585,-20,0
2025-07-31T18:26:21.764962,45972,1471570,-14,0
2025-07-31T18:26:21.776029,45996,1471580,10,1
2025-07-31T18:26:21.787354,45982,1471576,-4,0
2025-07-31T18:26:21.797972,45980,1471570,-6,0
2025-07-31T18:26:21.808960,46007,1471591,20,0
2025-07-31T18:26:21.819973,45966,1471570,-20,0
2025-07-31T18:26:21.830893,45992,1471576,6,1
2025-07-31T18:26:21.841774,45999,1471589,12,0
2025-07-31T18:26:21.852384,45995,1471597,8,0
2025-07-31T18:26:21.863166,45979,1471589,-8,0
2025-07-31T18:26:21.873816,45983,1471585,-4,0
2025-07-31T18:26:21.884658,46000,1471598,13,1
2025-07-31T18:26:21.895615,45991,1471602,4,0
2025-07-31T18:26:21.906298,45976,1471591,-11,0
2025-07-31T18:26:21.917264,45964,1471568,-22,0
2025-07-31T18:26:21.928035,45987,1471569,1,0
2025-07-31T18:26:21.938718,45960,1471543,-25,0
2025-07-31T18:26:21.949342,45987,1471545,2,1
2025-07-31T18:26:21.963761,46001,1471561,15,0
2025-07-31T18:26:21.972485,45978,1471553,-8,0
2025-07-31T18:26:21.984249,45997,1471564,11,0
2025-07-31T18:26:21.994963,45985,1471563,-1,0
2025-07-31T18:26:22.005741,46012,1471589,25,1
2025-07-31T18:26:22.016765,45980,1471582,-6,0
2025-07-31T18:26:22.027624,46004,1471600,17,0
2025-07-31T18:26:22.039348,45969,1471582,-17,0
2025-07-31T18:26:22.050357,46012,1471608,25,0
2025-07-31T18:26:22.061084,45977,1471598,-10,0
2025-07-31T18:26:22.071950,45990,1471601,3,1
2025-07-31T18:26:22.082851,45972,1471586,-15,0
2025-07-31T18:26:22.093585,46004,1471603,17,0
2025-07-31T18:26:22.104519,45972,1471588,-15,0
2025-07-31T18:26:22.115363,45971,1471572,-15,0
2025-07-31T18:26:22.126168,46000,1471586,13,1
2025-07-31T18:26:22.137174,46003,1471602,16,0
2025-07-31T18:26:22.148051,45976,1471591,-11,0
2025-07-31T18:26:22.159155,45942,1471546,-43,0
2025-07-31T18:26:22.170087,46001,1471562,15,0
2025-07-31T18:26:22.181299,45990,1471566,4,0
2025-07-31T18:26:22.192682,46006,1471586,19,0
2025-07-31T18:26:22.203794,46002,1471601,15,0
2025-07-31T18:26:22.214659,45986,1471600,-1,0
2025-07-31T18:26:22.225598,45995,1471608,8,1
2025-07-31T18:26:22.236563,45978,1471599,-9,0
2025-07-31T18:26:22.247409,45991,1471603,4,0
2025-07-31T18:26:22.258232,45964,1471580,-22,0
2025-07-31T18:26:22.269169,46002,1471596,15,0
2025-07-31T18:26:22.280220,45980,1471589,-7,0
2025-07-31T18:26:22.291157,45988,1471590,1,1
2025-07-31T18:26:22.302029,45972,1471575,-14,0
2025-07-31T18:26:22.318947,45985,1471574,-1,0
2025-07-31T18:26:22.328260,45999,1471587,12,0
2025-07-31T18:26:22.337857,45963,1471563,-23,0
2025-07-31T18:26:22.349207,45982,1471559,-4,0
2025-07-31T18:26:22.360576,45967,1471540,-18,0
2025-07-31T18:26:22.371548,46021,1471576,35,1
2025-07-31T18:26:22.382658,45966,1471556,-20,0
2025-07-31T18:26:22.393537,45962,1471532,-23,0
2025-07-31T18:26:22.404440,46007,1471554,21,0
2025-07-31T18:26:22.415212,46004,1471572,18,0
2025-07-31T18:26:22.425962,45980,1471566,-6,0
2025-07-31T18:26:22.436538,45993,1471573,7,1
2025-07-31T18:26:22.447358,45989,1471576,3,0
2025-07-31T18:26:22.458150,45995,1471585,8,0
2025-07-31T18:26:22.468714,45986,1471584,-1,0
2025-07-31T18:26:22.479530,45967,1471564,-19,0
2025-07-31T18:26:22.490243,45996,1471574,10,1
2025-07-31T18:26:22.501349,45963,1471551,-22,0
2025-07-31T18:26:22.512134,45990,1471556,4,0
2025-07-31T18:26:22.522852,45998,1471568,12,0
2025-07-31T18:26:22.533730,45970,1471552,-16,0
2025-07-31T18:26:22.544518,46015,1471581,29,1
2025-07-31T18:26:22.555155,45986,1471581,0,0
2025-07-31T18:26:22.565963,45995,1471590,8,0
2025-07-31T18:26:22.576825,45980,1471583,-6,0
2025-07-31T18:26:22.587447,45979,1471576,-7,0
2025-07-31T18:26:22.598175,46007,1471597,20,1
2025-07-31T18:26:22.608961,45984,1471594,-3,0
2025-07-31T18:26:22.619617,45985,1471592,-2,0
2025-07-31T18:26:22.630296,45990,1471595,3,0
2025-07-31T18:26:22.640996,45982,1471590,-5,0
2025-07-31T18:26:22.651597,45986,1471589,-1,0
2025-07-31T18:26:22.667499,45992,1471594,5,1
2025-07-31T18:26:22.676799,45973,1471580,-13,0
2025-07-31T18:26:22.687241,45993,1471587,6,0
2025-07-31T18:26:22.698179,45994,1471594,7,0
2025-07-31T18:26:22.709132,45964,1471571,-22,0
2025-07-31T18:26:22.719951,45970,1471555,-16,0
2025-07-31T18:26:22.730699,45984,1471553,-2,0
2025-07-31T18:26:22.741361,45974,1471541,-11,0
2025-07-31T18:26:22.752263,45988,1471544,3,1
2025-07-31T18:26:22.763152,45980,1471539,-5,0
2025-07-31T18:26:22.773965,46001,1471555,15,0
2025-07-31T18:26:22.784781,45994,1471563,8,0
2025-07-31T18:26:22.795845,45987,1471564,1,0
2025-07-31T18:26:22.806596,45995,1471573,9,0
2025-07-31T18:26:22.817264,45972,1471559,-14,0
2025-07-31T18:26:22.828320,45998,1471571,12,1
2025-07-31T18:26:22.839796,45964,1471549,-21,0
2025-07-31T18:26:22.850511,46001,1471565,15,0
2025-07-31T18:26:22.861382,45968,1471547,-17,0
2025-07-31T18:26:22.872055,45968,1471530,-17,0
2025-07-31T18:26:22.882954,45971,1471516,-13,0
2025-07-31T18:26:22.893870,45991,1471523,6,1
2025-07-31T18:26:22.905649,45993,1471531,8,0
2025-07-31T18:26:22.916456,45994,1471540,9,0
2025-07-31T18:26:22.927191,46001,1471556,15,0
2025-07-31T18:26:22.937968,46006,1471576,20,0
2025-07-31T18:26:22.948768,45991,1471581,5,0
2025-07-31T18:26:22.959562,45973,1471568,-13,0
2025-07-31T18:26:22.970438,45998,1471580,12,1
2025-07-31T18:26:22.981319,46004,1471598,17,0
2025-07-31T18:26:22.992030,46008,1471619,20,0
2025-07-31T18:26:23.002691,45984,1471615,-3,0
2025-07-31T18:26:23.018980,46008,1471636,20,0
2025-07-31T18:26:23.027480,45965,1471613,-22,0
2025-07-31T18:26:23.038853,45971,1471597,-16,0
2025-07-31T18:26:23.050178,46002,1471612,15,1
2025-07-31T18:26:23.060960,45990,1471615,3,0
2025-07-31T18:26:23.071733,46002,1471630,14,0
2025-07-31T18:26:23.082542,46002,1471644,14,0
2025-07-31T18:26:23.093509,45989,1471645,1,0
2025-07-31T18:26:23.104394,45977,1471634,-11,0
2025-07-31T18:26:23.115142,45986,1471632,-2,0
2025-07-31T18:26:23.125996,45971,1471615,-16,0
2025-07-31T18:26:23.136828,45973,1471601,-14,0
2025-07-31T18:26:23.147434,45966,1471580,-20,0
2025-07-31T18:26:23.158183,45991,1471585,4,1
2025-07-31T18:26:23.169142,45994,1471592,7,0
2025-07-31T18:26:23.180048,45980,1471585,-7,0
2025-07-31T18:26:23.190802,45983,1471581,-3,0
2025-07-31T18:26:23.201951,45964,1471559,-22,0
2025-07-31T18:26:23.213197,45969,1471542,-16,0
2025-07-31T18:26:23.224190,45990,1471547,5,1
2025-07-31T18:26:23.234981,45959,1471521,-26,0
2025-07-31T18:26:23.245809,46008,1471544,23,0
2025-07-31T18:26:23.256551,45970,1471529,-15,0
2025-07-31T18:26:23.267251,45979,1471523,-6,0
2025-07-31T18:26:23.278136,45985,1471523,0,1
2025-07-31T18:26:23.288840,45998,1471536,13,0
2025-07-31T18:26:23.299806,45962,1471513,-22,0
2025-07-31T18:26:23.310525,45984,1471513,0,0
2025-07-31T18:26:23.321542,45963,1471492,-21,0
2025-07-31T18:26:23.332533,46007,1471515,23,1
2025-07-31T18:26:23.343513,45979,1471510,-5,0
2025-07-31T18:26:23.354583,45977,1471503,-7,0
2025-07-31T18:26:23.370814,46005,1471524,20,0
2025-07-31T18:26:23.379307,45991,1471530,6,0
2025-07-31T18:26:23.389713,46002,1471547,17,0
2025-07-31T18:26:23.401019,46002,1471564,16,0
2025-07-31T18:26:23.411863,45997,1471575,11,0
2025-07-31T18:26:23.422686,45985,1471574,-1,0
2025-07-31T18:26:23.433520,45993,1471581,7,1
2025-07-31T18:26:23.444117,45958,1471553,-28,0
2025-07-31T18:26:23.454693,45984,1471551,-1,0
2025-07-31T18:26:23.465149,46019,1471585,32,0
2025-07-31T18:26:23.475771,45991,1471589,4,0
2025-07-31T18:26:23.486473,45992,1471594,5,0
2025-07-31T18:26:23.497231,45998,1471605,11,0
2025-07-31T18:26:23.508261,45981,1471599,-6,0
2025-07-31T18:26:23.519140,45967,1471579,-19,0
2025-07-31T18:26:23.530016,45980,1471573,-6,0
2025-07-31T18:26:23.540977,45990,1471577,4,1
2025-07-31T18:26:23.552013,45985,1471576,-1,0
2025-07-31T18:26:23.563068,45974,1471564,-12,0
2025-07-31T18:26:23.573749,45984,1471562,-2,0
2025-07-31T18:26:23.584568,46001,1471577,15,0
2025-07-31T18:26:23.595405,45971,1471562,-15,0
2025-07-31T18:26:23.606298,45994,1471570,8,1
2025-07-31T18:26:23.617206,45974,1471558,-12,0
2025-07-31T18:26:23.628032,45991,1471563,5,0
2025-07-31T18:26:23.638941,45969,1471546,-16,0
2025-07-31T18:26:23.649746,45993,1471554,7,0
2025-07-31T18:26:23.660765,45963,1471531,-22,0
2025-07-31T18:26:23.671591,46002,1471548,17,1
2025-07-31T18:26:23.682368,45989,1471552,3,0
2025-07-31T18:26:23.693216,45979,1471545,-6,0
2025-07-31T18:26:23.703962,45993,1471553,7,0
2025-07-31T18:26:23.720511,45984,1471551,-1,0
2025-07-31T18:26:23.729840,46018,1471584,31,1
2025-07-31T18:26:23.739235,45982,1471579,-4,0
2025-07-31T18:26:23.750189,45987,1471580,1,0
2025-07-31T18:26:23.761150,45983,1471577,-3,0
2025-07-31T18:26:23.771710,46005,1471596,18,0
2025-07-31T18:26:23.782419,46018,1471627,30,0
2025-07-31T18:26:23.793064,45987,1471626,-1,0
2025-07-31T18:26:23.803994,46015,1471653,26,1
2025-07-31T18:26:23.814696,45976,1471640,-12,0
2025-07-31T18:26:23.825650,46002,1471654,13,0
2025-07-31T18:26:23.836314,45971,1471636,-17,0
2025-07-31T18:26:23.846944,46013,1471661,24,0
2025-07-31T18:26:23.857440,45965,1471637,-23,0
2025-07-31T18:26:23.867955,45982,1471631,-6,0
2025-07-31T18:26:23.878693,45983,1471626,-5,0
2025-07-31T18:26:23.889511,45990,1471628,2,1
2025-07-31T18:26:23.900198,46005,1471645,17,0
2025-07-31T18:26:23.910847,46021,1471678,32,0
2025-07-31T18:26:23.921533,45969,1471658,-20,0
2025-07-31T18:26:23.932159,46000,1471669,11,0
2025-07-31T18:26:23.942768,45976,1471656,-13,0
2025-07-31T18:26:23.953537,46003,1471670,14,1
2025-07-31T18:26:23.964360,45989,1471670,0,0
2025-07-31T18:26:23.974844,45991,1471672,2,0
2025-07-31T18:26:23.985312,45997,1471680,7,0
2025-07-31T18:26:23.995976,45978,1471668,-11,0
2025-07-31T18:26:24.006600,45992,1471671,3,1
2025-07-31T18:26:24.017156,45968,1471650,-21,0
2025-07-31T18:26:24.028742,45987,1471648,-2,0
2025-07-31T18:26:24.039828,45975,1471634,-13,0
2025-07-31T18:26:24.050428,45980,1471626,-8,0
2025-07-31T18:26:24.065727,45994,1471632,6,1
2025-07-31T18:26:24.074604,45982,1471626,-6,0
2025-07-31T18:26:24.086879,45964,1471602,-23,0
2025-07-31T18:26:24.097886,45979,1471594,-8,0
2025-07-31T18:26:24.108625,46013,1471620,25,0
2025-07-31T18:26:24.119400,45966,1471598,-21,0
2025-07-31T18:26:24.130223,45991,1471602,4,1
2025-07-31T18:26:24.140941,45987,1471602,0,0
2025-07-31T18:26:24.151597,45992,1471607,5,0
2025-07-31T18:26:24.162410,46007,1471627,19,0
2025-07-31T18:26:24.173227,45999,1471638,11,0
2025-07-31T18:26:24.183952,45982,1471632,-6,0
2025-07-31T18:26:24.194868,45995,1471639,7,1
2025-07-31T18:26:24.205630,45980,1471631,-8,0
2025-07-31T18:26:24.216524,45971,1471614,-16,0
2025-07-31T18:26:24.227963,45991,1471618,3,0
